Name	Assembly	Level	G.Size.Mb	GC	Scaffolds	CDS	day	month	year	group1	group2
Yamadazyma_scolyti	GCA_003707025.1	Scaffold	11.2983	38.7	131	0	31	10	2018	Fungi	Ascomycetes
Trigonopsis_variabilis	GCA_003707065.2	Scaffold	11.5409	45.2	311	0	31	10	2018	Fungi	Ascomycetes
Kurtzmaniella_cleridarum	GCA_003707135.1	Scaffold	12.1264	33	410	0	31	10	2018	Fungi	Ascomycetes
Phaffomyces_opuntiae	GCA_003707165.1	Scaffold	13.2274	31.7	664	0	31	10	2018	Fungi	Ascomycetes
Tortispora_ganteri	GCA_003707115.1	Scaffold	9.62656	42.9	1044	0	31	10	2018	Fungi	Ascomycetes
Phaffomyces_thermotolerans	GCA_003707215.1	Scaffold	11.4273	31.1	630	0	31	10	2018	Fungi	Ascomycetes
Saturnispora_hagleri	GCA_003707255.1	Scaffold	10.254	37.3	276	0	31	10	2018	Fungi	Ascomycetes
[Candida]_stellimalicola	GCA_003707265.1	Scaffold	10.8584	42.5	276	0	31	10	2018	Fungi	Ascomycetes
Kregervanrija_delftensis	GCA_003707205.2	Scaffold	12.5814	30.7	1236	0	31	10	2018	Fungi	Ascomycetes
Phaffomyces_antillensis	GCA_003707195.1	Scaffold	12.3013	31.9	1461	0	31	10	2018	Fungi	Ascomycetes
Saturnispora_silvae	GCA_003707315.2	Contig	9.2804	42.2	140	0	31	10	2018	Fungi	Ascomycetes
Saturnispora_saitoi	GCA_003707305.1	Scaffold	9.87541	31.5	312	0	31	10	2018	Fungi	Ascomycetes
Ogataea_populi-albae	GCA_003707375.2	Scaffold	11.7834	42.2	231	0	31	10	2018	Fungi	Ascomycetes
[Candida]_schatavii	GCA_003707405.1	Scaffold	13.7498	46.5	234	0	31	10	2018	Fungi	Ascomycetes
Pichia_exigua	GCA_003707355.1	Scaffold	11.2638	31.1	1055	0	31	10	2018	Fungi	Ascomycetes
[Candida]_restingae	GCA_003707425.2	Scaffold	13.9735	44	148	0	31	10	2018	Fungi	Ascomycetes
Blastobotrys_proliferans	GCA_003707485.2	Scaffold	14.655	44.6	216	0	31	10	2018	Fungi	Ascomycetes
Aciculoconidium_aculeatum	GCA_003707435.1	Scaffold	18.235	37.9	832	0	31	10	2018	Fungi	Ascomycetes
Kregervanrija_fluxuum	GCA_003707275.2	Scaffold	12.9671	31.8	1789	0	31	10	2018	Fungi	Ascomycetes
Lipomyces_oligophaga	GCA_003707545.2	Contig	13.6436	43.7	118	0	31	10	2018	Fungi	Ascomycetes
Dipodascus_albidus	GCA_003707475.1	Scaffold	16.2637	35.8	725	0	31	10	2018	Fungi	Ascomycetes
Lipomyces_arxii	GCA_003707585.2	Scaffold	19.2792	46.9	976	0	31	10	2018	Fungi	Ascomycetes
Ogataea_pini	GCA_003707665.1	Scaffold	11.5684	42.7	97	0	31	10	2018	Fungi	Ascomycetes
Ogataea_trehalophila	GCA_003707645.1	Scaffold	14.1464	34.9	370	0	31	10	2018	Fungi	Ascomycetes
Tetrapisispora_fleetii	GCA_003707605.1	Scaffold	12.2424	33	926	0	31	10	2018	Fungi	Ascomycetes
Ogataea_pilisensis	GCA_003707685.1	Scaffold	14.3265	36.4	589	0	31	10	2018	Fungi	Ascomycetes
Candida_freyschussii	GCA_003707735.1	Scaffold	10.983	42.5	187	0	31	10	2018	Fungi	Ascomycetes
Cyberlindnera_misumaiensis	GCA_003707745.1	Scaffold	10.5439	48.5	361	0	31	10	2018	Fungi	Ascomycetes
[Candida]_oregonensis	GCA_003707785.2	Scaffold	10.945	47.4	242	0	31	10	2018	Fungi	Ascomycetes
Clavispora_fructus	GCA_003707795.1	Scaffold	11.4426	49	190	0	31	10	2018	Fungi	Ascomycetes
Cephaloascus_fragrans	GCA_003707825.2	Scaffold	13.7327	36.9	127	0	31	10	2018	Fungi	Ascomycetes
Suhomyces_emberorum	GCA_003707835.2	Scaffold	13.5172	40.8	182	0	31	10	2018	Fungi	Ascomycetes
Barnettozyma_pratensis	GCA_003707865.1	Scaffold	12.6222	38.1	469	0	31	10	2018	Fungi	Ascomycetes
Ambrosiozyma_pseudovanderkliftii	GCA_003707895.2	Scaffold	14.436	35.6	297	0	31	10	2018	Fungi	Ascomycetes
Barnettozyma_salicaria	GCA_003707885.1	Scaffold	11.01	38.5	304	0	31	10	2018	Fungi	Ascomycetes
Wickerhamomyces_bovis	GCA_003707945.2	Scaffold	11.7045	40.2	342	0	31	10	2018	Fungi	Ascomycetes
Zygoascus_ofunaensis	GCA_003707925.2	Scaffold	13.2066	43.7	502	0	31	10	2018	Fungi	Ascomycetes
Yueomyces_sinensis	GCA_003707995.1	Scaffold	13.0221	29.7	859	0	31	10	2018	Fungi	Ascomycetes
Torulaspora_maleeae	GCA_003708055.2	Scaffold	9.25108	45.8	151	0	31	10	2018	Fungi	Ascomycetes
Wickerhamomyces_alni	GCA_003707985.2	Scaffold	12.4102	39.3	1168	0	31	10	2018	Fungi	Ascomycetes
Middelhovenomyces_tepae	GCA_003708105.2	Scaffold	15.0738	40.8	291	0	31	10	2018	Fungi	Ascomycetes
Kodamaea_ohmeri	GCA_003708155.1	Scaffold	12.3627	42.7	118	0	31	10	2018	Fungi	Ascomycetes
[Candida]_orba	GCA_003708145.2	Scaffold	11.5557	31.6	543	0	31	10	2018	Fungi	Ascomycetes
Starmera_amethionina	GCA_003708085.1	Scaffold	11.9025	31.7	1669	0	31	10	2018	Fungi	Ascomycetes
[Candida]_rhagii	GCA_003708185.2	Scaffold	12.4466	40.8	244	0	31	10	2018	Fungi	Ascomycetes
[Candida]_gotoi	GCA_003708205.1	Scaffold	13.3223	40.5	191	0	31	10	2018	Fungi	Ascomycetes
[Candida]_mycetangii	GCA_003708295.2	Scaffold	12.154	45.5	106	0	31	10	2018	Fungi	Ascomycetes
Cyberlindnera_xylosilytica	GCA_003708285.1	Scaffold	13.9523	49.6	464	0	31	10	2018	Fungi	Ascomycetes
[Candida]_heveicola	GCA_003708405.1	Scaffold	13.0755	47.2	85	0	31	10	2018	Fungi	Ascomycetes
Hanseniaspora_pseudoguilliermondii	GCA_003708335.1	Scaffold	9.07795	34.5	917	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_rosinii	GCA_003708425.2	Scaffold	12.2662	40.4	449	0	31	10	2018	Fungi	Ascomycetes
Hanseniaspora_singularis	GCA_003708365.1	Scaffold	9.23602	26.3	1225	0	31	10	2018	Fungi	Ascomycetes
Cyberlindnera_maclurae	GCA_003708355.2	Scaffold	10.9408	48.8	1669	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_kunashirensis	GCA_003708465.1	Scaffold	10.9857	32.3	353	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_transvaalensis	GCA_003708445.2	Scaffold	12.5999	33.3	914	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_aerobia	GCA_003708495.1	Scaffold	12.0853	33.8	532	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_viticola	GCA_003708455.1	Scaffold	12.2385	32.6	1062	0	31	10	2018	Fungi	Ascomycetes
Debaryomyces_nepalensis	GCA_003708585.1	Scaffold	11.4598	36.9	161	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_bromeliacearum	GCA_003708535.2	Scaffold	11.3443	34.7	614	0	31	10	2018	Fungi	Ascomycetes
Debaryomyces_maramus	GCA_003708605.2	Contig	11.1061	37.3	271	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_turicensis	GCA_003708545.1	Scaffold	14.2321	33.1	961	0	31	10	2018	Fungi	Ascomycetes
Dipodascus_geniculatus	GCA_003708655.1	Scaffold	15.1994	41.1	303	0	31	10	2018	Fungi	Ascomycetes
[Candida]_tammaniensis	GCA_003708705.1	Scaffold	10.7945	33.5	99	0	31	10	2018	Fungi	Ascomycetes
[Candida]_wancherniae	GCA_003708715.2	Contig	10.3654	53	304	0	31	10	2018	Fungi	Ascomycetes
[Candida]_ascalaphidarum	GCA_003708745.2	Scaffold	10.4637	53.9	229	0	31	10	2018	Fungi	Ascomycetes
Cyberlindnera_americana	GCA_003708795.2	Scaffold	11.6031	42.1	241	0	31	10	2018	Fungi	Ascomycetes
[Candida]_golubevii	GCA_003708755.1	Scaffold	14.9375	45.1	882	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_intestinalis	GCA_003708845.2	Scaffold	9.94958	41.6	402	0	31	10	2018	Fungi	Ascomycetes
[Kloeckera]_hatyaiensis	GCA_003708765.1	Scaffold	10.0096	36.3	1206	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_taianensis	GCA_003708865.1	Scaffold	13.6104	43.2	361	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_siamensis	GCA_003708905.2	Scaffold	11.868	33	664	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_spencerorum	GCA_003708825.2	Scaffold	13.3178	33.1	2012	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_solicola	GCA_003708835.2	Scaffold	13.2321	35.6	1503	0	31	10	2018	Fungi	Ascomycetes
Debaryomyces_prosopidis	GCA_003708935.1	Scaffold	12.9281	35.7	323	0	31	10	2018	Fungi	Ascomycetes
[Candida]_gorgasii	GCA_003708985.2	Scaffold	11.3515	36.4	95	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_martiniae	GCA_003708925.2	Scaffold	11.8114	33.6	588	0	31	10	2018	Fungi	Ascomycetes
Magnaporthales_sp._P1609	GCA_003709005.1	Contig	41.8212	50.3	53	0	31	10	2018	Fungi	Ascomycetes
Debaryomyces_subglobosus	GCA_003708965.1	Scaffold	11.5539	35.4	241	0	31	10	2018	Fungi	Ascomycetes
Martiniozyma_abiesophila	GCA_003705535.2	Scaffold	16.224	27.9	11407	0	31	10	2018	Fungi	Ascomycetes
Citeromyces_siamensis	GCA_003706365.1	Scaffold	25.257	43.8	8808	0	31	10	2018	Fungi	Ascomycetes
Blastobotrys_niveus	GCA_003707525.2	Scaffold	15.4969	43.6	6879	0	31	10	2018	Fungi	Ascomycetes
Botryozyma_nematodophila	GCA_003707445.1	Scaffold	17.2082	28.1	10984	0	31	10	2018	Fungi	Ascomycetes
Priceomyces_carsonii	GCA_003709225.2	Scaffold	11.7153	37.1	125	0	31	10	2018	Fungi	Ascomycetes
Ogataea_zsoltii	GCA_003709205.2	Scaffold	11.7062	47.7	306	0	31	10	2018	Fungi	Ascomycetes
Cyberlindnera_saturnus	GCA_003709245.2	Scaffold	13.4288	42.8	647	0	31	10	2018	Fungi	Ascomycetes
Kazachstania_yakushimaensis	GCA_003709265.1	Scaffold	12.9645	30.4	898	0	31	10	2018	Fungi	Ascomycetes
Chaetothyriales_sp._CBS_135597	GCA_003709825.1	Scaffold	20.7387	52.7	134	5622	2	11	2018	Fungi	Ascomycetes
Chaetothyriales_sp._CBS_132003	GCA_003709865.1	Scaffold	22.9139	54	118	5727	2	11	2018	Fungi	Ascomycetes
Chaetothyriales_sp._CBS_134916	GCA_003709845.1	Scaffold	26.4209	50.5	1226	6703	2	11	2018	Fungi	Ascomycetes
Semibalanus_balanoides	GCA_003709985.1	Contig	101.276	50.6	67133	0	2	11	2018	Animals	Other_Animals
Nomia_melanderi	GCA_003710045.1	Scaffold	325.881	38.2	95883	0	2	11	2018	Animals	Insects
Paradisaea_rubra	GCA_003713215.1	Scaffold	1071.26	41.6	4376	0	6	11	2018	Animals	Birds
Diphyllodes_magnificus	GCA_003713285.1	Scaffold	1065.98	41.5	3098	0	6	11	2018	Animals	Birds
Parotia_lawesii	GCA_003713295.1	Scaffold	1056.92	42	3976	0	6	11	2018	Animals	Birds
Cicinnurus_regius	GCA_003713305.1	Scaffold	1059.54	41.8	4390	0	6	11	2018	Animals	Birds
Paradisaea_raggiana	GCA_003713265.1	Scaffold	1037.51	41.9	6544	0	6	11	2018	Animals	Birds
Coffea_eugenioides	GCA_003713205.1	Chromosome	699.904	37.153	3530	38150	6	11	2018	Plants	Land_Plants
Aspergillus_sp._SS-2018a	GCA_003719405.1	Scaffold	31.0067	52.2	1939	0	9	11	2018	Fungi	Ascomycetes
Aspergillus_sp._SC-2018a	GCA_003719415.1	Scaffold	30.0856	53.1	2603	0	9	11	2018	Fungi	Ascomycetes
Trypanosoma_conorhini	GCA_003719485.1	Scaffold	21.3342	56.7	1658	10148	8	11	2018	Protists	Kinetoplasts
Lepidurus_arcticus	GCA_003724045.1	Scaffold	73.1059	41.6	3152	0	13	11	2018	Animals	Other_Animals
Lepidurus_apus_lubbocki	GCA_003723985.1	Scaffold	87.9701	0	7908	0	13	11	2018	Animals	Other_Animals
Protomyces_macrosporus	GCA_003717175.1	Contig	13.0951	52.7	181	0	7	11	2018	Fungi	Ascomycetes
Protomyces_inundatus	GCA_003717165.1	Contig	14.0882	52.8	460	0	7	11	2018	Fungi	Ascomycetes
Protomyces_inouyei	GCA_003717155.1	Contig	12.9339	51.1	462	0	7	11	2018	Fungi	Ascomycetes
Protomyces_gravidus	GCA_003717255.1	Contig	11.5312	50.9	295	0	7	11	2018	Fungi	Ascomycetes
Protomyces_pachydermus	GCA_003717275.1	Contig	12.0077	51.2	329	0	7	11	2018	Fungi	Ascomycetes
Pythium_guiyangense	GCA_003730235.1	Contig	110.178	58.3	239	0	15	11	2018	Protists	Other_Protists
Valsa_sordida	GCA_003795275.1	Scaffold	36.1584	52.9	267	9828	19	11	2018	Fungi	Ascomycetes
Cytospora_leucostoma	GCA_003795295.1	Scaffold	37.5702	52.4	353	10072	19	11	2018	Fungi	Ascomycetes
Valsa_malicola	GCA_003795315.1	Scaffold	38.2619	51.7	287	10561	19	11	2018	Fungi	Ascomycetes
Casuarina_equisetifolia_subsp._incana	GCA_003795335.1	Scaffold	301.458	36.1	2936	0	19	11	2018	Plants	Land_Plants
Morchella_conica_CCBAS932	GCA_003790465.1	Scaffold	48.2133	47.2	540	11593	16	11	2018	Fungi	Ascomycetes
Penicillium_sp._SPG-F15	GCA_003800485.1	Contig	36.1333	46.5	348	0	20	11	2018	Fungi	Ascomycetes
Penicillium_sp._SPG-F1	GCA_003800495.1	Contig	32.0634	48.3	457	0	20	11	2018	Fungi	Ascomycetes
Sodiomyces_alkalinus_F11	GCA_003711515.1	Scaffold	43.4501	48.9	29	9404	5	11	2018	Fungi	Ascomycetes
Ascobolus_immersus_RN42	GCA_003788565.2	Scaffold	59.5299	49.3	706	17820	16	11	2018	Fungi	Ascomycetes
Anabarilius_grahami	GCA_003731715.1	Scaffold	991.887	36.7	80398	23906	15	11	2018	Animals	Fishes
Scytalidium_sp._3C	GCA_000743665.3	Contig	41.022	47.1	233	4331	26	8	2014	Fungi	Ascomycetes
Cuora_mccordi	GCA_003846335.1	Scaffold	2390.37	44.6	100020	0	28	11	2018	Animals	Reptiles
Sparassis_crispa	GCA_003851025.1	Contig	39.0203	51.4	32	13157	7	11	2018	Fungi	Basidiomycetes
Rhizomucor_sp._MT2_MMC-2018	GCA_003852855.1	Contig	33.8394	51.1	529	0	30	11	2018	Fungi	Other_Fungi
Neonectria_sp._DH2	GCA_003934905.1	Contig	45.8286	53	43	0	11	12	2018	Fungi	Ascomycetes
Magnusiomyces_capitatus_CNRMA_12.647	GCA_000817185.1	Scaffold	17.7153	33.8	339	0	4	12	2014	Fungi	Ascomycetes
Hyphopichia_pseudoburtonii	GCA_003856775.1	Complete	15.5473	36.0086	8	0	3	12	2018	Fungi	Ascomycetes
Pseudophaeomoniella_oleicola	GCA_003868215.1	Scaffold	27.3578	48.4	1554	0	6	12	2018	Fungi	Ascomycetes
Torymus_auratus	GCA_900474315.1	Scaffold	410.911	37.8	232092	0	16	11	2018	Animals	Insects
Eurytoma_brunniventris	GCA_900475205.1	Scaffold	321.46	0	174583	0	16	11	2018	Animals	Insects
Eurytoma_adleriae	GCA_900480045.1	Scaffold	314.665	39.3	215946	0	16	11	2018	Animals	Insects
Andricus_inflator	GCA_900474215.1	Scaffold	1869.31	28.4	2014038	0	23	10	2018	Animals	Insects
Andricus_grossulariae	GCA_900474195.1	Scaffold	1877.2	27.6	2221463	0	23	10	2018	Animals	Insects
Silphium_perfoliatum	GCA_900538075.1	Contig	121.712	36.7	1197534	0	16	11	2018	Plants	Land_Plants
Andricus_curvator	GCA_900474205.1	Scaffold	1713.4	27.3	2458281	0	9	11	2018	Animals	Insects
Andricus_quercusramuli	GCA_900474265.1	Scaffold	1937.57	30.8	2578124	0	9	11	2018	Animals	Insects
Neuroterus_quercusbaccarum	GCA_900490065.1	Scaffold	2569.68	30.2	2812183	0	23	10	2018	Animals	Insects
Cyanodermella_asteris	GCA_900618795.1	Scaffold	28.6675	52.6	37	0	23	11	2018	Fungi	Ascomycetes
Abrus_precatorius	GCA_003935025.1	Scaffold	347.23	31.8	160	40048	11	12	2018	Plants	Land_Plants
Saitozyma_podzolica	GCA_003942215.1	Contig	29.8882	58.8	46	10224	12	12	2018	Fungi	Basidiomycetes
Pipra_filicauda	GCA_003945595.1	Scaffold	1110.96	42.3	3744	42554	14	12	2018	Animals	Birds
Fusarium_sp._AF-4	GCA_003946995.1	Scaffold	48.6591	51.3	1171	17740	14	12	2018	Fungi	Ascomycetes
Fusarium_sp._AF-8	GCA_003946985.1	Scaffold	47.52	50.9	1006	16263	14	12	2018	Fungi	Ascomycetes
Fusarium_sp._AF-3	GCA_003947005.1	Scaffold	47.4298	51.4	1719	16762	14	12	2018	Fungi	Ascomycetes
Fusarium_sp._AF-6	GCA_003947015.1	Contig	43.1213	51.4	1182	15274	14	12	2018	Fungi	Ascomycetes
Fusarium_ambrosium	GCA_003947045.1	Scaffold	49.0423	51.1	1366	17262	14	12	2018	Fungi	Ascomycetes
Corapipo_altera	GCA_003945725.1	Scaffold	1095.75	41.9	9068	39226	14	12	2018	Animals	Birds
Amazona_collaria	GCA_003947215.1	Scaffold	1258.72	0	10638	0	14	12	2018	Animals	Birds
Jimgerdemannia_lactiflua	GCA_003951145.1	Contig	179.668	44.4	45525	0	17	12	2018	Fungi	Other_Fungi
Exophiala_lecanii-corni	GCA_003955835.1	Complete	34.4207	48.9387	13	0	19	12	2018	Fungi	Ascomycetes
Brevipalpus_yothersi	GCA_003956705.1	Scaffold	71.1626	36.6	844	0	19	12	2018	Animals	Other_Animals
Pseudoneuroterus_saliens	GCA_900490055.1	Scaffold	2060.85	28.1	3378461	0	9	11	2018	Animals	Insects
Pinctada_imbricata	GCA_002216045.1	Chromosome	990.984	36.8305	5039	0	7	7	2017	Animals	Other_Animals
Drosophila_guanche	GCA_900245975.1	Scaffold	140.654	42.597	13507	17623	20	9	2018	Animals	Insects
Oidium_heveae	GCA_003957845.1	Scaffold	62.2808	0	13271	0	21	12	2018	Fungi	Ascomycetes
Moniliella_sp._'wahieum'	GCA_003971905.1	Contig	69.497	58.7	223	0	21	12	2018	Fungi	Basidiomycetes
Breviolum_minutum_Mf_1.05b.01	GCA_000507305.1	Scaffold	609.476	43.5	21899	0	13	7	2013	Protists	Other_Protists
Proliferodiscus_dingleyae	GCA_003988795.1	Scaffold	34.0131	48.1	70	0	31	12	2018	Fungi	Ascomycetes
Ploettnerulaceae_sp._D365	GCA_003988805.1	Scaffold	32.1463	46.9	485	0	31	12	2018	Fungi	Ascomycetes
Phialocephala_sp._D728	GCA_003988865.1	Scaffold	50.3156	45.5	1295	0	31	12	2018	Fungi	Ascomycetes
Arachnopeziza_araneosa	GCA_003988855.1	Scaffold	40.4532	45.6	1498	0	31	12	2018	Fungi	Ascomycetes
Hyphodiscus_sp._D1413	GCA_003988895.1	Scaffold	34.5208	47.4	1074	0	31	12	2018	Fungi	Ascomycetes
Neobulgaria_alba	GCA_003988965.1	Scaffold	39.5867	43.5	2641	0	31	12	2018	Fungi	Ascomycetes
Hymenotorrendiella_dingleyae	GCA_003988905.1	Scaffold	56.4788	43.7	3867	0	31	12	2018	Fungi	Ascomycetes
Neopelma_chrysocephalum	GCA_003984885.2	Scaffold	1142.8	42.4	42063	39443	28	12	2018	Animals	Birds
Morbakka_virulenta	GCA_003991215.1	Scaffold	951.576	31.4	4538	0	3	1	2019	Animals	Other_Animals
Musa_schizocarpa	GCA_900464855.1	Scaffold	525.283	39	194	0	18	6	2018	Plants	Land_Plants
Beroe_ovata	GCA_900239995.1	Contig	193.577	42.5	272466	0	28	11	2018	Animals	Other_Animals
Endogone_sp._FLAS-F59071	GCA_003990785.1	Contig	95.5527	38.9	15409	9491	2	1	2019	Fungi	Other_Fungi
Mycena_citricolor	GCA_003987915.1	Contig	75.0817	0	12462	0	31	12	2018	Fungi	Basidiomycetes
Jimgerdemannia_flammicorona	GCA_003990745.1	Contig	239.575	42.7	33875	13535	31	12	2018	Fungi	Other_Fungi
Pseudoperonospora_humuli	GCA_003991265.1	Scaffold	40.5067	18	5534	0	3	1	2019	Protists	Other_Protists
Aureobasidium_sp._P6	GCA_003992365.1	Scaffold	24.6344	50.7	237	0	4	1	2019	Fungi	Ascomycetes
Jaltomata_sinuosa	GCA_003996215.1	Scaffold	1443.2	37.9	7667	0	7	1	2019	Plants	Land_Plants
Taphrina_sp._SM11	GCA_004000165.1	Contig	13.6383	48.8	342	0	8	1	2019	Fungi	Ascomycetes
Tubulinosema_ratisbonensis	GCA_004000155.1	Scaffold	7.56042	23.1	952	3013	8	1	2019	Fungi	Other_Fungi
Davidsoniella_eucalypti	GCA_004009845.1	Scaffold	41.3656	46	1213	0	9	1	2019	Fungi	Ascomycetes
Teratosphaeria_destructans	GCA_004009835.1	Scaffold	31.8545	51.9	1830	0	9	1	2019	Fungi	Ascomycetes
Strigops_habroptila	GCA_004027225.1	Chromosome	1165.64	42.1216	100	0	10	1	2019	Animals	Birds
Hypoplectrus_puella	GCA_900610375.1	Scaffold	612.29	39.5	14375	0	12	12	2018	Animals	Fishes
Ascochyta_lentis	GCA_004011705.1	Contig	41.975	48.4	28	0	11	1	2019	Fungi	Ascomycetes
Armillaria_luteovirens	GCA_004012055.1	Contig	28.7608	43.3	182	0	11	1	2019	Fungi	Basidiomycetes
Neonothopanus_nambi	GCA_003987895.1	Contig	103.544	0	14713	0	31	12	2018	Fungi	Basidiomycetes
Chlorencoelia_torta	GCA_003988815.1	Scaffold	44.3804	0	6881	0	31	12	2018	Fungi	Ascomycetes
Lachnum_nothofagi	GCA_003988875.1	Scaffold	74.5829	0	19999	0	31	12	2018	Fungi	Ascomycetes
Pirottaea_palmicola	GCA_003988945.1	Scaffold	50.2887	0	24080	0	31	12	2018	Fungi	Ascomycetes
Dermanyssus_gallinae	GCA_003439945.1	Contig	959.01	44.7	7171	0	31	8	2018	Animals	Other_Animals
Xylaria_grammica	GCA_004014815.1	Scaffold	47.0391	48.1	1053	12126	14	1	2019	Fungi	Ascomycetes
Claviceps_aff._purpurea	GCA_004016085.1	Contig	35.8756	51.9	1698	0	14	1	2019	Fungi	Ascomycetes
Claviceps_humidiphila	GCA_004016475.1	Contig	30.6916	51.5	1420	0	14	1	2019	Fungi	Ascomycetes
Claviceps_spartinae	GCA_004016175.1	Contig	30.5983	51.4	1630	0	14	1	2019	Fungi	Ascomycetes
Botryosphaeria_kuwatsukai	GCA_004016305.1	Scaffold	47.8713	53.1	756	0	14	1	2019	Fungi	Ascomycetes
Claviceps_microcephala	GCA_004016465.1	Contig	30.0554	51.4	1613	0	14	1	2019	Fungi	Ascomycetes
Quambalaria_eucalypti	GCA_004016185.1	Contig	26.2194	60.2	9165	0	14	1	2019	Fungi	Basidiomycetes
Hydrophis_cyanocinctus	GCA_004023725.1	Scaffold	1389.86	37.6	546690	0	15	1	2019	Animals	Reptiles
Hydrophis_hardwickii	GCA_004023765.1	Scaffold	1296.39	37.2	616046	0	15	1	2019	Animals	Reptiles
Mungos_mungo	GCA_004023785.1	Scaffold	2448.21	42	312364	0	15	1	2019	Animals	Mammals
Helogale_parvula	GCA_004023845.1	Scaffold	2392.47	41.8	189370	0	15	1	2019	Animals	Mammals
Mirounga_angustirostris	GCA_004023865.1	Scaffold	2407.32	41.5	321256	0	15	1	2019	Animals	Mammals
Cryptoprocta_ferox	GCA_004023885.1	Scaffold	2458.85	41.5	464036	0	15	1	2019	Animals	Mammals
Suricata_suricatta	GCA_004023905.1	Scaffold	2471.81	41.9	349868	0	15	1	2019	Animals	Mammals
Spilogale_gracilis	GCA_004023965.1	Scaffold	2463.32	41.6	422009	0	15	1	2019	Animals	Mammals
Paradoxurus_hermaphroditus	GCA_004024585.1	Scaffold	2477.23	42.5	438125	0	15	1	2019	Animals	Mammals
Pteronura_brasiliensis	GCA_004024605.1	Scaffold	2602.28	41.7	644728	0	15	1	2019	Animals	Mammals
Mellivora_capensis	GCA_004024625.1	Scaffold	3091.17	42	2068312	0	15	1	2019	Animals	Mammals
Dipodomys_stephensi	GCA_004024685.1	Scaffold	2346.42	41.9	1269643	0	15	1	2019	Animals	Mammals
Xerus_inauris	GCA_004024805.1	Scaffold	2601.42	40	577370	0	15	1	2019	Animals	Mammals
Catagonus_wagneri	GCA_004024745.1	Scaffold	2593.59	42.3	1230162	0	15	1	2019	Animals	Mammals
Zapus_hudsonius	GCA_004024765.1	Scaffold	2611.19	42.3	1158100	0	15	1	2019	Animals	Mammals
Ateles_geoffroyi	GCA_004024785.1	Scaffold	2897.03	40.7	869075	0	15	1	2019	Animals	Mammals
Saguinus_imperator	GCA_004024885.1	Scaffold	3493.72	40.8	1666189	0	15	1	2019	Animals	Mammals
Scalopus_aquaticus	GCA_004024925.1	Scaffold	2068.87	42	640296	0	15	1	2019	Animals	Mammals
Tragulus_javanicus	GCA_004024965.1	Scaffold	2582.63	42.7	1156990	0	15	1	2019	Animals	Mammals
Tadarida_brasiliensis	GCA_004025005.1	Scaffold	2709.93	42.4	1067615	0	15	1	2019	Animals	Mammals
Takifugu_bimaculatus	GCA_004026145.1	Chromosome	371.676	45.4074	22	0	16	1	2019	Animals	Fishes
Verruconis_sp.	GCA_004026245.1	Scaffold	15.6344	52.6	3092	0	16	1	2019	Fungi	Ascomycetes
Malassezia_sp.	GCA_004026415.1	Contig	6.45745	56.1	1606	0	16	1	2019	Fungi	Basidiomycetes
Exophiala_sp.	GCA_004026505.1	Scaffold	24.6663	49.6	3644	0	16	1	2019	Fungi	Ascomycetes
Miniopterus_schreibersii	GCA_004026525.1	Scaffold	1775.85	42.3	177620	0	16	1	2019	Animals	Mammals
Mormoops_blainvillei	GCA_004026545.1	Scaffold	2111.75	41.7	205259	0	16	1	2019	Animals	Mammals
Pipistrellus_pipistrellus	GCA_004026625.1	Scaffold	2090.67	42.9	726104	0	16	1	2019	Animals	Mammals
Murina_aurata_feae	GCA_004026665.1	Scaffold	2331.55	43.8	880177	0	16	1	2019	Animals	Mammals
Pithecia_pithecia	GCA_004026645.1	Scaffold	2933.56	40.6	892330	0	16	1	2019	Animals	Mammals
Micronycteris_hirsuta	GCA_004026765.1	Scaffold	2314.65	42.4	550090	0	16	1	2019	Animals	Mammals
Microgale_talazaci	GCA_004026705.1	Scaffold	3236.15	43	788895	0	16	1	2019	Animals	Mammals
Hemitragus_hylocrius	GCA_004026825.1	Scaffold	2715.04	42.4	469163	0	16	1	2019	Animals	Mammals
Onychomys_torridus	GCA_004026725.1	Scaffold	3202.22	41.6	2261735	0	16	1	2019	Animals	Mammals
Heterohyrax_brucei	GCA_004026845.1	Scaffold	3618.15	40.9	967933	0	16	1	2019	Animals	Mammals
Hystrix_cristata	GCA_004026905.1	Scaffold	2470.92	41.5	1136598	0	16	1	2019	Animals	Mammals
Petromus_typicus	GCA_004026965.1	Scaffold	2389.37	41.8	910679	0	16	1	2019	Animals	Mammals
Muscardinus_avellanarius	GCA_004027005.1	Scaffold	2527.15	41.6	466805	0	16	1	2019	Animals	Mammals
Mesoplodon_bidens	GCA_004027085.1	Scaffold	2797.69	41.7	1801720	0	16	1	2019	Animals	Mammals
